,IT0003497168,FR0000121147,FR0000184798,FR0010411983,FR0000054470,FR0000121964,FR0010386334,FR0011950732,NL0014559478,FR0000051732,FR0013227113,FR0000130809,FR0000051807,FR0010220475,FR0000130395,FR0000044448,FR0013326246,FR0014008VX5,FR0010112524,FR0000131757,FR0013269123,FR0000121121,FR001400J770,FR0010282822,FR0011675362,FR0004056851,FR001400NLM4,FR0010908533,FR001400PVN6,FR0013154002,FR0013176526,FR0012127173,FR0012435121,FR0000035081,FR0010221234,FR0000035164,DE000KGX8881,DE000A0D6554,DE0006062144,DE000A0TGJ55,DE000PSM7770,DE000FTG1111,DE0006766504,DE0005493365,DE000KC01000,DE0005470405,DE000ZAL1111,DE000ENER6Y0,DE000A161408,DE000A0LD6E6,DE0007030009,DE0005664809,DE000LEG1110,DE0007500001,DE0008303504,DE000KSAG888,DE000A2E4K43,DE000A0WMPJ6,DE000WAF3001,DE000WCH8881,DE000A1ML7J1,DE0007664005,DE000PAH0038,DE0006095003,DE0007664039,DE000TUAG505,DE0005140008,DE000A1PHFF7,DE000A0JL9W6,DE0006599905,DE000A0D9PT0,DE0007165607,DE0006969603,DE000BASF111,DE000BAY0017,DE0005313704,DE000HAG0005,DE0006231004,DE0008232125,DE000A0DJ6J9,DE0007231326,DE0005773303,DE0006202005,DE000A161N30,DE0005089031,DE000A288904,DE0007461006,DE000NCA0001,SE0023615638,DE0006305006,DE000A1TNV91,NL0015000DX5,DE000A2NB601,DE000SHA0019,Total
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.74,0.51,0.0,0.0,0.0,17.740000000000002
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.7,0.6,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.68,0.51,0.0,0.0,0.0,17.96
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.57,0.58,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.47,0.51,0.0,0.0,0.0,17.6
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.63,0.58,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.22,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.47,0.51,0.0,0.0,0.0,17.970000000000002
2025-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.58,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.19,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.1,0.51,0.0,0.0,0.0,17.67
2025-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.58,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.19,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.1,0.51,0.0,0.0,0.0,17.67
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.58,0.0,0.4,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.19,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,1.1,0.51,0.0,0.0,0.0,17.67
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.68,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.08,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,0.97,0.51,0.0,0.0,0.0,17.3
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.68,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.19,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,0.45,0.51,0.0,0.0,0.0,16.89
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.72,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.23,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,0.45,0.51,0.0,0.0,0.0,16.87
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.69,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.23,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.79,1.89,0.59,0.5,0.87,0.45,0.0,0.0,0.0,0.0,16.33
2025-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.56,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.23,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.59,0.5,0.87,0.45,0.0,0.0,0.0,0.0,16.21
2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.56,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.23,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.59,0.5,0.87,0.45,0.0,0.0,0.0,0.0,16.21
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.63,0.0,0.0,0.56,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.23,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.59,0.5,0.87,0.45,0.0,0.0,0.0,0.0,16.21
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.51,0.0,0.0,0.47,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.1,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.6,0.5,0.87,0.45,0.0,0.0,0.0,0.0,15.939999999999998
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.51,0.0,0.0,0.47,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.1,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.45,0.0,0.0,0.0,0.0,15.949999999999998
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.1,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.45,0.0,0.0,0.0,0.0,15.58
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.5,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.05,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.45,0.0,0.0,0.0,0.0,15.549999999999999
2025-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.69,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.12,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.52,0.0,0.0,0.0,0.0,15.85
2025-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.69,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.12,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.52,0.0,0.0,0.0,0.0,15.85
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.69,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.12,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.52,0.0,0.0,0.0,0.0,15.85
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.69,0.0,0.0,0.46,0.0,0.01,0.39,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.12,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.49,0.0,0.0,0.0,0.0,15.759999999999998
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.58,0.0,0.0,0.46,0.0,0.01,0.5,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.12,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.49,0.0,0.0,0.0,0.0,15.68
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.46,0.0,0.01,0.6,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.06,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.9,0.54,0.5,0.87,0.5,0.0,0.0,0.0,0.0,15.789999999999997
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.59,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.6,0.0,0.0,0.46,0.0,0.01,0.48,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.91,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.8,1.89,0.54,0.5,0.87,0.5,0.0,0.0,0.0,0.0,14.930000000000001
2025-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.52,0.0,0.0,0.46,0.0,0.01,0.52,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.09,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.89,0.54,0.5,0.87,0.5,0.0,0.0,0.0,0.0,14.979999999999999
2025-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.52,0.0,0.0,0.46,0.0,0.01,0.52,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.09,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.89,0.54,0.5,0.87,0.5,0.0,0.0,0.0,0.0,15.269999999999998
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.52,0.0,0.0,0.46,0.0,0.01,0.52,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.09,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.89,0.54,0.5,0.87,0.5,0.0,0.0,0.0,0.0,15.269999999999998
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.57,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.52,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.15,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.94,0.54,0.5,0.87,0.0,0.0,0.0,0.0,0.0,15.029999999999996
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.72,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.52,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.05,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.94,0.54,0.5,0.87,0.0,0.0,0.0,0.0,0.0,15.229999999999999
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.45,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.96,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.94,0.54,0.5,0.87,0.0,0.0,0.0,0.0,0.0,15.139999999999995
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.45,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.87,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.94,0.54,0.5,0.87,0.0,0.0,0.0,0.0,0.0,15.009999999999996
2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.45,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.77,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.94,0.54,0.5,0.87,0.0,0.0,0.0,0.0,0.0,14.399999999999997
2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.45,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,0.16,0.01,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.77,0.0,0.0,0.19,0.09,0.01,0.02,0.0,0.7,1.94,0.54,0.5,0.87,0.0,0.0,0.0,0.0,0.0,14.399999999999997
