,DE0006202005,DE0005785802,DE000KSAG888,DE000STRA555,DE0006062144,DE000TUAG505,DE000A12DM80,DE000EVNK013,DE000LEG1110,DE0005089031,DE0006095003,DE000A161408,DE0005470405,DE000A0DJ6J9,DE000A1TNUT7,DE0006200108,DE0005232805,DE000A0WMPJ6,DE000WCH8881,DE0007165607,DE0005313704,DE0007030009,DE000A3ENQ51,DE0006766504,DE0007314007,DE000BASF111,DE000A1PHFF7,FR001400PVN6,DE0007461006,DE0005773303,DE0005158703,DE000A1TNV91,DE0006602006,DE0008232125,DE0006969603,DE0005093108,Total
2024-06-08,0.62,0.43,1.51,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.64,1.83,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.47,0.59,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989999999999998
2024-06-07,0.62,0.43,1.51,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.64,1.83,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.47,0.59,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989999999999998
2024-06-06,0.51,0.43,1.51,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.64,1.83,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2024-06-05,0.51,0.43,1.51,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.64,1.83,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
2024-06-04,0.51,0.43,1.42,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.58,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17
2024-06-03,0.51,0.43,1.42,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.58,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17
2024-06-02,0.51,0.43,1.3,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.49,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.959999999999999
2024-06-01,0.51,0.43,1.3,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.49,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.959999999999999
2024-05-31,0.51,0.43,1.3,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.49,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.959999999999999
2024-05-30,0.0,0.43,1.3,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.49,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.059999999999999
2024-05-29,0.0,0.43,1.3,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.49,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.059999999999999
2024-05-28,0.0,0.43,1.24,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.82,1.75,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.209999999999999
2024-05-27,0.0,0.43,1.24,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.9,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.149999999999999
2024-05-26,0.0,0.43,1.24,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.9,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639999999999999
2024-05-25,0.0,0.43,1.24,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.9,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639999999999999
2024-05-24,0.0,0.43,1.24,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.9,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639999999999999
2024-05-23,0.0,0.43,1.11,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42
2024-05-22,0.0,0.43,1.11,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.82,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34
2024-05-21,0.0,0.43,1.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.82,1.61,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32
2024-05-20,0.0,0.43,1.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.73,1.59,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66
2024-05-19,0.0,0.43,1.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.73,1.6,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17
2024-05-18,0.0,0.43,1.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.73,1.6,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17
2024-05-17,0.0,0.43,1.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.73,1.6,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17
2024-05-16,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.61,1.5,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.819999999999999
2024-05-15,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.61,1.5,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.819999999999999
2024-05-14,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.61,1.45,0.45,0.0,0.0,0.05,0.39,0.35,0.49,0.81,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769999999999999
2024-05-13,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.35,0.45,0.0,0.0,0.05,0.39,0.75,0.49,0.81,0.6,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47
2024-05-12,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.35,0.45,0.0,0.0,0.05,0.39,0.82,0.49,0.73,0.55,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41
2024-05-11,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.35,0.45,0.0,0.0,0.05,0.39,0.82,0.49,0.73,0.55,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41
2024-05-10,0.0,0.43,0.92,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.35,0.45,0.0,0.0,0.05,0.39,0.82,0.49,0.73,0.55,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41
2024-05-09,0.0,0.43,0.92,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.23,0.45,0.0,0.0,0.05,0.39,0.92,0.49,0.73,0.55,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369999999999999
2024-05-08,0.0,0.43,0.92,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.09,0.45,0.0,0.0,0.05,0.39,0.92,0.49,0.65,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.450000000000001
2024-05-07,0.0,0.43,0.88,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.89,0.49,0.49,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140000000000001
2024-05-06,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.89,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19
2024-05-05,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-05-04,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-05-03,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-05-02,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-05-01,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-04-30,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-04-29,0.0,0.43,0.9,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230000000000001
2024-04-28,0.0,0.43,0.81,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14
2024-04-27,0.0,0.43,0.81,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14
2024-04-26,0.0,0.43,0.81,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.96,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14
2024-04-25,0.0,0.43,0.6,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.89,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86
2024-04-24,0.0,0.43,0.6,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35
2024-04-23,0.0,0.43,0.6,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.05,0.39,0.93,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35
2024-04-22,0.0,0.43,0.6,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.05,0.39,0.8,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001
2024-04-21,0.0,0.43,0.51,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.05,0.39,0.8,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130000000000001
2024-04-20,0.0,0.43,0.51,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.05,0.39,0.8,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130000000000001
2024-04-19,0.0,0.43,0.51,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.05,0.39,0.8,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130000000000001
2024-04-18,0.0,0.43,0.51,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.8,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940000000000001
2024-04-17,0.0,0.43,0.51,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.8,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940000000000001
2024-04-16,0.0,0.43,0.51,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.7,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
2024-04-15,0.0,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.7,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51
2024-04-14,0.0,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.62,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43
2024-04-13,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.62,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2024-04-12,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.62,0.45,0.0,0.0,0.05,0.39,0.72,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2024-04-11,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.62,0.45,0.0,0.0,0.05,0.39,0.67,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85
2024-04-10,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.05,0.39,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11
2024-04-09,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5599999999999996
2024-04-08,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5599999999999996
2024-04-07,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5599999999999996
2024-04-06,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5599999999999996
2024-04-05,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5599999999999996
2024-04-04,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
2024-04-03,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
2024-04-02,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3899999999999997
2024-04-01,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3899999999999997
2024-03-31,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7699999999999996
2024-03-30,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7699999999999996
2024-03-29,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7699999999999996
2024-03-28,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7699999999999996
2024-03-27,0.47,0.43,0.18,0.0,0.0,0.0,0.58,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4399999999999995
2024-03-26,0.47,0.43,0.18,0.0,0.0,0.0,0.6,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9499999999999997
2024-03-25,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-24,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-23,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-22,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-21,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-20,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-19,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-18,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-17,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-16,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-15,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-14,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
