,IT0005495657,FR0010220475,FR0000121147,FR0000130395,DE000FTG1111,DE000A161408,DE000A2YN900,DE000A0D6554,DE000A0LD6E6,DE000ZAL1111,DE000TUAG505,DE0008303504,DE0005664809,DE0007500001,DE000A1PHFF7,DE0005470405,DE0005313704,DE000A0WMPJ6,Total
2023-07-29,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-23,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-22,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-09,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-08,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-05,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
2023-07-04,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
2023-07-03,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2023-07-02,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2023-07-01,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2023-06-30,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2023-06-29,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
2023-06-28,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-06-27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-06-26,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-06-25,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-06-24,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-06-23,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-06-22,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81
2023-06-21,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81
2023-06-20,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-19,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-18,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-17,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-16,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-15,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-14,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-06-13,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
2023-06-12,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
2023-06-11,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
2023-06-10,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
2023-06-09,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
2023-06-08,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-07,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-06,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-05,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-04,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-03,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-02,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-06-01,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-28,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-27,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2023-05-21,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2023-05-20,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.8,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8900000000000001
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7399999999999998
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7399999999999998
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7399999999999998
2023-05-13,0.0,0.0,0.0,0.0,0.53,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
2023-05-12,0.0,0.0,0.0,0.0,0.53,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
2023-05-11,0.0,0.0,0.0,0.0,0.53,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
2023-05-10,0.0,0.0,0.0,0.0,0.53,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
