,DE000WAF3001,DE000A0Z23Q5,DE0005102008,DE000A0HHJR3,DE000A35JS40,DE000A1H8BV3,DE0005419105,DE000A0DJ6J9,DE000A0D6554,DE000NCA0001,DE000A1MMCC8,DE0005493365,DE0005800601,DE0005158703,FR001400T0D6,DE0005677108,DE0005089031,DE000A0WMPJ6,DE000KSAG888,DE0005470405,Total
2024-02-27,0.93,0.77,0.0,0.0,1.03,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.630000000000001
2024-02-26,0.93,1.09,0.0,0.0,1.11,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029999999999999
2024-02-25,0.93,1.1,0.0,0.0,1.31,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
2024-02-24,0.93,1.1,0.0,0.0,1.31,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
2024-02-23,0.93,1.1,0.0,0.0,1.31,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
2024-02-22,0.93,1.1,0.0,0.0,1.59,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52
2024-02-21,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65
2024-02-20,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-19,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-18,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-17,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-16,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-15,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-14,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-13,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-12,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-11,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-10,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-09,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-08,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-07,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-06,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-05,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-04,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-03,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-02,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-02-01,0.93,1.1,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
2024-01-31,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-30,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-29,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-28,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-27,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-26,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-25,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-24,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-23,0.93,1.0,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
2024-01-22,0.93,0.97,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959999999999999
2024-01-21,0.93,0.97,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959999999999999
2024-01-20,0.93,0.97,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959999999999999
2024-01-19,0.93,0.97,0.0,0.0,1.72,0.56,1.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959999999999999
2024-01-18,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010000000000001
2024-01-17,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410000000000001
2024-01-16,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410000000000001
2024-01-15,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410000000000001
2024-01-14,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410000000000001
2024-01-13,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410000000000001
2024-01-12,0.93,1.0,0.0,0.0,1.72,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410000000000001
2024-01-11,0.93,0.9,0.0,0.0,1.62,0.56,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21
2024-01-10,0.93,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13
2024-01-09,0.87,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07
2024-01-08,0.73,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-01-07,0.73,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-01-06,0.73,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-01-05,0.73,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-01-04,0.73,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-01-03,0.73,0.9,0.0,0.0,1.62,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-01-02,0.73,0.9,0.0,0.0,1.5,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005
2024-01-01,0.73,0.9,0.0,0.0,1.5,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005
2023-12-31,0.73,0.9,0.0,0.0,1.5,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005
2023-12-30,0.73,0.9,0.0,0.0,1.5,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005
2023-12-29,0.73,0.9,0.0,0.0,1.5,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005
2023-12-28,0.73,0.9,0.0,0.0,1.45,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76
2023-12-27,0.73,0.9,0.0,0.0,1.45,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76
2023-12-26,0.73,0.9,0.0,0.0,1.31,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
2023-12-25,0.73,0.9,0.0,0.0,1.31,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
2023-12-24,0.73,0.9,0.0,0.0,1.31,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
2023-12-23,0.73,0.9,0.0,0.0,1.31,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
2023-12-22,0.73,0.9,0.0,0.0,1.31,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
2023-12-21,0.73,0.9,0.0,0.0,1.31,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
2023-12-20,0.73,0.9,0.0,0.0,1.22,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999
2023-12-19,0.73,0.9,0.0,0.0,1.22,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999
2023-12-18,0.73,0.9,0.0,0.0,1.22,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999
2023-12-17,0.73,0.9,0.0,0.0,1.14,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449999999999999
2023-12-16,0.73,0.9,0.0,0.0,1.14,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449999999999999
2023-12-15,0.73,0.9,0.0,0.0,1.14,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449999999999999
2023-12-14,0.73,0.82,0.0,0.0,1.14,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369999999999999
2023-12-13,0.73,0.82,0.0,0.0,1.05,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279999999999999
2023-12-12,0.73,0.82,0.0,0.0,1.05,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279999999999999
2023-12-11,0.73,0.82,0.0,0.0,1.05,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279999999999999
2023-12-10,0.73,0.71,0.0,0.0,1.05,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
2023-12-09,0.73,0.71,0.0,0.0,1.05,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
2023-12-08,0.73,0.71,0.0,0.0,1.05,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
2023-12-07,0.73,0.71,0.0,0.0,0.98,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2023-12-06,0.69,0.71,0.0,0.0,0.81,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89
2023-12-05,0.59,0.71,0.0,0.0,0.81,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
2023-12-04,0.49,0.68,0.0,0.0,0.81,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66
2023-12-03,0.49,0.59,0.0,0.0,0.81,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5700000000000003
2023-12-02,0.49,0.59,0.0,0.0,0.81,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5700000000000003
2023-12-01,0.49,0.59,0.0,0.0,0.81,0.56,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5700000000000003
2023-11-30,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-29,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-28,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-27,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-26,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-25,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-24,0.49,0.59,0.0,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16
2023-11-23,0.49,0.59,0.42,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
2023-11-22,0.49,0.59,0.42,0.0,0.81,0.56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
2023-11-21,0.49,0.59,0.42,0.0,0.81,0.56,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47
2023-11-20,0.49,0.59,0.42,0.0,0.81,0.56,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47
2023-11-19,0.49,0.59,0.42,0.0,0.81,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
2023-11-18,0.49,0.59,0.42,0.0,0.81,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
2023-11-17,0.49,0.59,0.42,0.0,0.81,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
2023-11-16,0.49,0.59,0.42,0.0,0.81,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
2023-11-15,0.49,0.59,0.42,0.0,0.81,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
2023-11-14,0.49,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
2023-11-13,0.49,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
2023-11-12,0.49,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
2023-11-11,0.49,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
2023-11-10,0.49,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
2023-11-09,0.49,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
2023-11-08,0.55,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93
2023-11-07,0.55,0.59,0.42,0.0,0.81,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93
2023-11-06,0.68,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2023-11-05,0.68,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2023-11-04,0.68,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2023-11-03,0.68,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2023-11-02,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-11-01,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-31,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-30,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-29,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-28,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-27,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-26,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-25,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-24,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-23,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-22,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-21,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-20,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-19,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-18,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-17,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-16,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-15,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-14,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-13,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-12,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-11,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-10,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-09,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-08,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-07,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-06,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-05,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-04,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-03,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-02,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2023-10-01,0.71,0.59,0.42,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
