,254900EGJIB7IR00B295,213800DTEB6NWEO6E777,549300GE4E8GIYNWBX20,5493007NNS3AR86BUB68,549300A7I33B1R3UGS67,549300SHI4D0QGWI8X45,549300RHSQCH106OWF77,213800RUT3C1PCHUQP60,-077-,5493003FS3JD468P6Z37,213800R9V4YAT2TH3762,549300G4GEZ3XA3HPV97,-085-,-066-,6BS8JLEICI3VGJ264L55,2138006AZELNYKR3A325,549300UZ0KD5HX862Y09,549300ARVD4LVNCUBN81,213800YQHG6V3VDDRN10,549300CNWH54BTXURM94,549300DCU7KOL83B3B08,549300XXZKX7UGH6E231,549300GHZ48Y72I6HZ24,549300GC5MDF1KXYMP06,MQILSVGGL6RJH5NDWP11,549300UV4DM2KIBBQ741,TNWE6LERP1CI9IDAZB80,549300A6QDHQKENHMS92,Total,Market_capitalization
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,1860000000.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,1860000000.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1860000000.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1860000000.0
2024-03-24,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1860000000.0
2024-03-23,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1860000000.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1860000000.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.61,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1860000000.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.62,0.0,0.54,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,1860000000.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1860000000.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1860000000.0
2024-03-17,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1860000000.0
2024-03-16,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1860000000.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1860000000.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2299999999999995,1860000000.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2299999999999995,1860000000.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.57,0.72,0.0,0.54,0.51,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9199999999999995,1860000000.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.57,0.68,0.0,0.54,0.51,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8800000000000003,1860000000.0
2024-03-10,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.68,0.55,0.54,0.51,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999,1860000000.0
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.68,0.55,0.54,0.51,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999,1860000000.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.68,0.55,0.54,0.51,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529999999999999,1860000000.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.68,0.55,0.54,0.35,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,1860000000.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.68,0.55,0.54,0.35,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,1860000000.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.68,0.55,0.54,0.35,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,1860000000.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.71,0.55,0.54,0.35,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001,1860000000.0
2024-03-03,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.71,0.55,0.54,0.35,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001,1860000000.0
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.71,0.55,0.54,0.35,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001,1860000000.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.71,0.55,0.54,0.35,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001,1860000000.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.57,0.71,0.55,0.69,0.35,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779999999999999,1860000000.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.57,0.71,0.55,0.69,0.51,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029999999999999,1860000000.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.57,0.71,0.55,0.69,0.51,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029999999999999,1860000000.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.57,0.71,0.55,0.69,0.51,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029999999999999,1860000000.0
2024-02-25,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.57,0.71,0.55,0.69,0.51,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029999999999999,1860000000.0
2024-02-24,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.57,0.71,0.55,0.69,0.51,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029999999999999,1860000000.0
2024-02-23,0.0,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.71,0.55,0.69,0.51,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619999999999999,1860000000.0
2024-02-22,0.0,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.66,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,1860000000.0
2024-02-21,0.0,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.66,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,1860000000.0
2024-02-20,0.0,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.79,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,1860000000.0
2024-02-19,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-18,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-17,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-16,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-15,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-14,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-13,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-12,0.59,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999,1860000000.0
2024-02-11,0.59,0.0,0.0,0.59,0.0,0.96,0.0,0.0,0.57,0.79,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,1860000000.0
2024-02-10,0.59,0.0,0.0,0.59,0.0,0.96,0.0,0.0,0.57,0.79,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,1860000000.0
2024-02-09,0.59,0.0,0.0,0.59,0.0,0.96,0.0,0.0,0.57,0.79,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,1860000000.0
2024-02-08,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.0,0.57,0.8,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.449999999999999,1860000000.0
2024-02-07,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.0,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349999999999998,1860000000.0
2024-02-06,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.0,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349999999999998,1860000000.0
2024-02-05,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.0,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349999999999998,1860000000.0
2024-02-04,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939999999999998,1860000000.0
2024-02-03,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939999999999998,1860000000.0
2024-02-02,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939999999999998,1860000000.0
2024-02-01,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.69,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939999999999998,1860000000.0
2024-01-31,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.69,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929999999999998,1860000000.0
2024-01-30,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.69,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919999999999998,1860000000.0
2024-01-29,0.59,0.0,0.0,0.59,0.0,0.96,0.59,0.59,0.57,0.7,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929999999999999,1860000000.0
2024-01-28,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.57,0.6,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.739999999999999,1860000000.0
2024-01-27,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.57,0.6,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.739999999999999,1860000000.0
2024-01-26,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.45,0.6,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619999999999999,1860000000.0
2024-01-25,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.45,0.6,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619999999999999,1860000000.0
2024-01-24,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.45,0.59,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609999999999999,1860000000.0
2024-01-23,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.45,0.6,0.55,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619999999999999,1860000000.0
2024-01-22,0.59,0.0,0.0,0.59,0.0,0.91,0.59,0.59,0.45,0.6,0.55,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669999999999999,1860000000.0
2024-01-21,0.59,0.0,0.0,0.59,0.0,0.91,0.59,0.59,0.45,0.6,0.55,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669999999999999,1860000000.0
2024-01-20,0.59,0.0,0.0,0.59,0.0,0.91,0.59,0.59,0.45,0.6,0.55,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669999999999999,1860000000.0
2024-01-19,0.59,0.0,0.0,0.59,0.0,0.91,0.59,0.59,0.45,0.6,0.55,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669999999999999,1860000000.0
2024-01-18,0.59,0.0,0.0,0.59,0.0,0.87,0.59,0.59,0.57,0.55,0.55,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.699999999999999,1860000000.0
2024-01-17,0.59,0.0,0.0,0.59,0.0,0.92,0.59,0.59,0.57,0.6,0.55,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.199999999999999,1860000000.0
2024-01-16,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.77,0.55,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,1860000000.0
2024-01-15,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499999999999999,1860000000.0
2024-01-14,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499999999999999,1860000000.0
2024-01-13,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499999999999999,1860000000.0
2024-01-12,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499999999999999,1860000000.0
2024-01-11,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499999999999999,1860000000.0
2024-01-10,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999999999999999,1860000000.0
2024-01-09,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999999999999999,1860000000.0
2024-01-08,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.61,0.8,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999999999999999,1860000000.0
2024-01-07,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.56,0.71,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8599999999999985,1860000000.0
2024-01-06,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.56,0.71,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8599999999999985,1860000000.0
2024-01-05,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.56,0.71,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8599999999999985,1860000000.0
2024-01-04,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.56,0.71,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8599999999999985,1860000000.0
2024-01-03,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.56,0.71,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8599999999999985,1860000000.0
2024-01-02,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.54,0.71,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.839999999999999,1860000000.0
2024-01-01,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,1860000000.0
2023-12-31,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,2100000000.0
2023-12-30,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,2100000000.0
2023-12-29,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,2100000000.0
2023-12-28,0.59,0.0,0.0,0.59,0.0,1.08,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,2100000000.0
2023-12-27,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-26,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-25,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-24,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-23,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-22,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-21,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-20,0.59,0.0,0.0,0.59,0.0,1.19,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2100000000.0
2023-12-19,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,2100000000.0
2023-12-18,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,2100000000.0
