,549300X1IL2SQS14P736,-077-,549300RHSQCH106OWF77,549300DCU7KOL83B3B08,549300SHI4D0QGWI8X45,549300EJ1ZB4YYIOMD56,549300KKLDTNOIW0NU52,TNWE6LERP1CI9IDAZB80,6BS8JLEICI3VGJ264L55,2138006AZELNYKR3A325,549300RYJEP013YME360,IEY25V8W6D7HRX2LB395,549300GHZ48Y72I6HZ24,-074-,549300X6BK8XW1RP4G25,-005-,549300ARVD4LVNCUBN81,-096-,-006-,5493005OCC8XKDFQ8U37,-075-,549300RK1FB0VMTPD087,549300LVXYIVJKE13M84,-066-,Total,Market_capitalization
2024-09-14,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.39,0.62,0.69,0.0,0.58,0.0,0.78,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000000001,2060000000.0
2024-09-13,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.39,0.62,0.69,0.0,0.58,0.0,0.78,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000000001,2060000000.0
2024-09-12,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.39,0.62,0.69,0.0,0.58,0.0,0.78,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000000001,2060000000.0
2024-09-11,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.39,0.62,0.69,0.0,0.58,0.0,0.78,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000000001,2060000000.0
2024-09-10,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.39,0.62,0.69,0.0,0.58,0.0,0.81,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.380000000000003,2060000000.0
2024-09-09,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.48,0.62,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,2060000000.0
2024-09-08,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.48,0.62,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,2060000000.0
2024-09-07,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.48,0.62,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,2060000000.0
2024-09-06,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.48,0.62,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,2060000000.0
2024-09-05,0.0,1.09,0.66,2.1,0.59,0.0,0.0,0.0,1.48,0.62,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,2060000000.0
2024-09-04,0.0,1.1,0.66,2.1,0.59,0.0,0.0,0.0,1.48,0.62,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.41,2060000000.0
2024-09-03,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.48,0.57,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000000001,2060000000.0
2024-09-02,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.56,0.57,0.73,0.0,0.58,0.0,0.7,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.43,2060000000.0
2024-09-01,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.56,0.57,0.73,0.0,0.58,0.0,0.61,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.34,2060000000.0
2024-08-31,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.56,0.57,0.73,0.0,0.58,0.0,0.61,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.34,2060000000.0
2024-08-30,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.56,0.57,0.73,0.0,0.58,0.0,0.61,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.34,2060000000.0
2024-08-29,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.56,0.57,0.73,0.0,0.58,0.0,0.61,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.34,2060000000.0
2024-08-28,0.0,1.0,0.66,2.1,0.68,0.0,0.0,0.0,1.56,0.57,0.73,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.229999999999999,2060000000.0
2024-08-27,0.0,1.0,0.66,2.09,0.79,0.0,0.0,0.0,1.56,0.57,0.66,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.26,2060000000.0
2024-08-26,0.0,0.97,0.66,2.19,0.79,0.0,0.0,0.0,1.56,0.57,0.47,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.139999999999999,2060000000.0
2024-08-25,0.0,0.97,0.66,2.19,0.79,0.0,0.0,0.0,1.56,0.57,0.47,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.139999999999999,2060000000.0
2024-08-24,0.0,0.97,0.66,2.19,0.79,0.0,0.0,0.0,1.56,0.57,0.47,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.139999999999999,2060000000.0
2024-08-23,0.0,0.97,0.66,2.19,0.79,0.0,0.0,0.0,1.56,0.57,0.47,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.139999999999999,2060000000.0
2024-08-22,0.0,0.97,0.66,2.19,0.79,0.0,0.0,0.0,1.56,0.57,0.52,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.19,2060000000.0
2024-08-21,0.0,0.97,0.66,2.19,0.79,0.0,0.0,0.0,1.56,0.57,0.52,0.0,0.58,0.0,0.61,0.71,0.59,0.44,0.0,0.0,0.0,0.0,0.0,0.0,10.19,2060000000.0
2024-08-20,0.0,1.09,0.66,2.19,0.83,0.0,0.0,0.0,1.56,0.57,0.52,0.0,0.58,0.0,0.61,0.71,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.46,2060000000.0
2024-08-19,0.0,1.09,0.66,2.19,0.83,0.0,0.0,0.0,1.56,0.57,0.52,0.0,0.58,0.0,0.61,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,2060000000.0
2024-08-18,0.0,1.09,0.66,2.19,0.83,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.61,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,2060000000.0
2024-08-17,0.0,1.09,0.66,2.19,0.83,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.61,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,2060000000.0
2024-08-16,0.0,1.09,0.66,2.19,0.83,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.61,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,2060000000.0
2024-08-15,0.0,1.17,0.66,2.19,0.83,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.61,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.469999999999999,2060000000.0
2024-08-14,0.0,1.17,0.52,2.19,0.83,0.0,0.0,0.0,1.61,0.57,0.0,0.0,0.58,0.0,0.59,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,2060000000.0
2024-08-13,0.0,1.17,0.52,2.19,0.77,0.0,0.0,0.0,1.61,0.57,0.0,0.0,0.58,0.0,0.59,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2060000000.0
2024-08-12,0.0,1.03,0.52,2.19,0.87,0.0,0.0,0.0,1.61,0.57,0.0,0.0,0.58,0.0,0.59,0.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.260000000000002,2060000000.0
2024-08-11,0.0,1.03,0.52,2.19,0.87,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,2060000000.0
2024-08-10,0.0,1.03,0.52,2.19,0.87,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,2060000000.0
2024-08-09,0.0,1.03,0.52,2.19,0.87,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,2060000000.0
2024-08-08,0.0,1.03,0.57,2.19,0.87,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,2060000000.0
2024-08-07,0.0,0.99,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2060000000.0
2024-08-06,0.0,0.99,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2060000000.0
2024-08-05,0.0,1.0,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2060000000.0
2024-08-04,0.0,1.0,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2060000000.0
2024-08-03,0.0,1.0,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2060000000.0
2024-08-02,0.0,1.0,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.59,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,2060000000.0
2024-08-01,0.0,1.0,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2060000000.0
2024-07-31,0.0,0.93,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,2060000000.0
2024-07-30,0.0,0.93,0.57,2.19,0.99,0.0,0.0,0.0,1.56,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,2060000000.0
2024-07-29,0.0,0.93,0.57,2.19,0.99,0.0,0.0,0.0,1.68,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,2060000000.0
2024-07-28,0.0,0.88,0.57,2.19,0.99,0.0,0.0,0.0,1.68,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2060000000.0
2024-07-27,0.0,0.88,0.57,2.19,0.99,0.0,0.0,0.0,1.68,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2060000000.0
2024-07-26,0.0,0.88,0.41,2.19,0.99,0.0,0.0,0.0,1.68,0.57,0.0,0.0,0.58,0.0,0.68,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,2060000000.0
2024-07-25,0.0,0.88,0.41,2.19,0.99,0.0,0.0,0.0,1.68,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.799999999999999,2060000000.0
2024-07-24,0.0,0.88,0.41,2.19,0.99,0.0,0.0,0.0,1.78,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2060000000.0
2024-07-23,0.0,0.99,0.41,2.19,0.99,0.0,0.0,0.0,1.78,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,2060000000.0
2024-07-22,0.0,0.99,0.41,2.19,0.99,0.0,0.0,0.0,1.8,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,2060000000.0
2024-07-21,0.0,0.99,0.41,2.19,0.99,0.0,0.0,0.0,1.8,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.059999999999999,2060000000.0
2024-07-20,0.0,0.99,0.41,2.19,0.99,0.0,0.0,0.0,1.8,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.059999999999999,2060000000.0
2024-07-19,0.0,0.99,0.41,2.19,0.99,0.0,0.0,0.0,1.8,0.57,0.53,0.0,0.58,0.0,0.71,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.059999999999999,2060000000.0
2024-07-18,0.0,0.99,0.57,2.19,0.99,0.0,0.0,0.0,1.8,0.57,0.53,0.0,0.58,0.54,0.69,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,2060000000.0
2024-07-17,0.0,0.99,0.57,2.19,0.99,0.0,0.0,0.0,1.8,0.57,0.53,0.0,0.58,0.54,0.69,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,2060000000.0
2024-07-16,0.0,0.99,0.57,2.19,0.99,0.0,0.0,0.0,1.8,0.69,0.53,0.0,0.58,0.54,0.76,0.79,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.049999999999999,2060000000.0
2024-07-15,0.0,0.99,0.61,2.19,0.99,0.0,0.0,0.0,1.8,0.72,0.53,0.0,0.46,0.54,0.76,0.79,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.000000000000002,2060000000.0
2024-07-14,0.0,1.07,0.61,2.19,0.99,0.0,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.540000000000001,2060000000.0
2024-07-13,0.0,1.07,0.61,2.19,0.99,0.0,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.540000000000001,2060000000.0
2024-07-12,0.0,1.07,0.61,2.19,0.99,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000001,2060000000.0
2024-07-11,0.0,1.07,0.61,2.19,1.09,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.140000000000002,2060000000.0
2024-07-10,0.0,1.14,0.61,2.19,1.09,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.680000000000003,2060000000.0
2024-07-09,0.0,1.2,0.61,2.19,1.09,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.740000000000002,2060000000.0
2024-07-08,0.0,1.34,0.61,2.19,1.11,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.46,0.54,0.76,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.900000000000002,2060000000.0
2024-07-07,0.0,1.69,0.7,2.09,0.9,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000003,2060000000.0
2024-07-06,0.0,1.69,0.7,2.09,0.9,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000003,2060000000.0
2024-07-05,0.0,1.69,0.7,2.09,0.9,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000003,2060000000.0
2024-07-04,0.0,1.69,0.7,2.09,0.9,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000003,2060000000.0
2024-07-03,0.0,1.69,0.7,2.09,0.9,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.040000000000003,2060000000.0
2024-07-02,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.060000000000002,2060000000.0
2024-07-01,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.64,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.060000000000002,2060000000.0
2024-06-30,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.120000000000001,2250000000.0
2024-06-29,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.120000000000001,2250000000.0
2024-06-28,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.58,0.54,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.120000000000001,2250000000.0
2024-06-27,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,2250000000.0
2024-06-26,0.0,1.74,0.7,2.09,0.9,0.5,0.0,0.0,1.8,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.159999999999998,2250000000.0
2024-06-25,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.78,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.110000000000001,2250000000.0
2024-06-24,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.78,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.110000000000001,2250000000.0
2024-06-23,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.78,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.110000000000001,2250000000.0
2024-06-22,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.78,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.110000000000001,2250000000.0
2024-06-21,0.0,1.74,0.7,2.09,0.87,0.5,0.0,0.0,1.78,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.110000000000001,2250000000.0
2024-06-20,0.0,1.8,0.7,2.09,0.97,0.5,0.0,0.0,1.78,0.72,0.53,0.55,0.6,0.54,0.69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.270000000000001,2250000000.0
2024-06-19,0.0,1.8,0.7,2.09,0.97,0.5,0.0,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2250000000.0
2024-06-18,0.0,1.8,0.7,2.14,0.97,0.5,0.0,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450000000000001,2250000000.0
2024-06-17,0.0,1.8,0.7,2.14,1.06,0.5,0.0,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540000000000004,2250000000.0
2024-06-16,0.0,1.8,0.7,2.14,1.06,0.5,0.0,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540000000000004,2250000000.0
2024-06-15,0.0,1.8,0.7,2.14,1.06,0.5,0.5,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.040000000000004,2250000000.0
2024-06-14,0.0,1.8,0.7,2.14,1.06,0.5,0.5,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.040000000000004,2250000000.0
2024-06-13,0.0,1.71,0.54,2.14,1.06,0.5,0.5,0.0,1.88,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.790000000000004,2250000000.0
2024-06-12,0.0,1.62,0.54,2.03,1.06,0.5,0.5,0.0,1.98,0.72,0.53,0.55,0.6,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.690000000000003,2250000000.0
2024-06-11,0.0,1.62,0.54,2.03,1.06,0.5,0.5,0.0,1.98,0.72,0.53,0.55,0.59,0.54,0.72,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.680000000000001,2250000000.0
2024-06-10,0.0,1.51,0.54,2.03,1.06,0.5,0.5,0.0,1.98,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.480000000000002,2250000000.0
2024-06-09,0.0,1.51,0.54,2.03,1.06,0.5,0.5,0.0,1.98,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.480000000000002,2250000000.0
2024-06-08,0.0,1.51,0.54,2.03,1.06,0.5,0.5,0.0,1.98,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.480000000000002,2250000000.0
2024-06-07,0.0,1.51,0.54,2.03,1.06,0.5,0.5,0.0,1.98,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.480000000000002,2250000000.0
2024-06-06,0.0,1.51,0.54,1.93,1.06,0.5,0.5,0.0,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,2250000000.0
2024-06-05,0.0,1.51,0.59,1.93,1.16,0.5,0.5,0.0,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.640000000000002,2250000000.0
2024-06-04,0.0,1.42,0.59,1.8,1.16,0.5,0.5,0.0,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42,2250000000.0
2024-06-03,0.0,1.42,0.59,1.8,1.16,0.5,0.5,0.5,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,2250000000.0
2024-06-02,0.0,1.3,0.59,1.8,1.2,0.5,0.5,0.5,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840000000000002,2250000000.0
2024-06-01,0.0,1.3,0.59,1.8,1.2,0.5,0.5,0.5,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840000000000002,2250000000.0
2024-05-31,0.0,1.3,0.59,1.8,1.2,0.5,0.5,0.5,2.09,0.72,0.53,0.55,0.6,0.54,0.72,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840000000000002,2250000000.0
2024-05-30,0.0,1.3,0.59,1.8,1.1,0.5,0.5,0.5,2.09,0.72,0.53,0.55,0.6,0.54,0.61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.629999999999999,2250000000.0
2024-05-29,0.0,1.3,0.59,1.8,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.6,0.54,0.61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,2250000000.0
2024-05-28,0.0,1.24,0.59,1.8,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.6,0.54,0.61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.669999999999998,2250000000.0
2024-05-27,0.0,1.24,0.59,1.78,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.6,0.54,0.61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.649999999999999,2250000000.0
2024-05-26,0.0,1.24,0.59,1.81,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.6,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,2250000000.0
2024-05-25,0.0,1.24,0.59,1.81,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.6,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,2250000000.0
2024-05-24,0.0,1.24,0.59,1.81,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.6,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,2250000000.0
2024-05-23,0.0,1.11,0.59,1.81,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.360000000000001,2250000000.0
2024-05-22,0.0,1.11,0.59,1.81,1.1,0.5,0.5,0.5,2.19,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.360000000000001,2250000000.0
2024-05-21,0.0,1.05,0.59,1.79,1.1,0.5,0.5,0.5,2.24,0.72,0.53,0.55,0.51,0.54,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,2250000000.0
