,54930030NRYV5EVS2N02,549300SHI4D0QGWI8X45,549300DCU7KOL83B3B08,5493003FS3JD468P6Z37,549300LPS48DJ96NXT15,LO3UDTZUG0RICVPFGQ53,2138001GBION41P49M96,70DNWEAINTGFO4DMV441,213800SFSQPS3XKC4E48,549300MAWC0XRT4T3W74,6BS8JLEICI3VGJ264L55,213800LW6586WAWHGO96,549300GBUIYIH2F2T107,-077-,213800DTEB6NWEO6E777,2138005EXQDVICS9O155,549300ARVD4LVNCUBN81,549300DCQS14SYSPPR61,2138006AZELNYKR3A325,213800B4PLJI84A5MF35,549300WTVI4KO4GEJN54,-080-,549300X1IL2SQS14P736,549300XXZKX7UGH6E231,549300CNWH54BTXURM94,MLH7B1BVFWXZVST01715,-096-,TNWE6LERP1CI9IDAZB80,549300G4GEZ3XA3HPV97,549300A6QDHQKENHMS92,Total,Market_capitalization
2024-02-16,1.93,0.52,0.89,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.09,0.65,0.0,0.9,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,1120000000.0
2024-02-15,1.84,0.52,0.93,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.09,0.65,0.0,0.81,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.020000000000001,1120000000.0
2024-02-14,1.84,0.52,1.01,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.23,0.65,0.0,0.73,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1120000000.0
2024-02-13,1.84,0.52,0.94,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.23,0.65,0.0,0.65,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.850000000000001,1120000000.0
2024-02-12,1.84,0.52,0.94,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.65,0.0,0.59,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,1120000000.0
2024-02-11,1.72,0.52,0.94,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.65,0.0,0.59,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,1120000000.0
2024-02-10,1.72,0.52,0.94,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.65,0.0,0.59,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,1120000000.0
2024-02-09,1.72,0.52,0.94,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.65,0.0,0.59,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,1120000000.0
2024-02-08,1.72,0.52,0.66,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.65,0.0,0.59,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,1120000000.0
2024-02-07,1.72,0.52,0.66,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.65,0.0,0.59,2.22,0.51,0.51,0.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,1120000000.0
2024-02-06,1.72,0.52,0.66,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.08,0.65,0.0,0.59,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1120000000.0
2024-02-05,1.72,0.52,0.59,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.08,0.72,0.0,0.71,2.16,0.51,0.51,0.52,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.409999999999998,1120000000.0
2024-02-04,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.11,0.72,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719999999999999,1120000000.0
2024-02-03,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.11,0.72,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719999999999999,1120000000.0
2024-02-02,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.11,0.72,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719999999999999,1120000000.0
2024-02-01,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.11,0.72,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719999999999999,1120000000.0
2024-01-31,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.11,0.62,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.620000000000001,1120000000.0
2024-01-30,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,1120000000.0
2024-01-29,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.71,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,1120000000.0
2024-01-28,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.64,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,1120000000.0
2024-01-27,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.64,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,1120000000.0
2024-01-26,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.64,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,1120000000.0
2024-01-25,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.64,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,1120000000.0
2024-01-24,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.56,2.16,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,1120000000.0
2024-01-23,1.62,0.52,0.68,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.01,0.62,0.0,0.56,2.07,0.51,0.51,0.81,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,1120000000.0
2024-01-22,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,1.01,0.0,0.56,1.93,0.51,0.51,0.76,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.519999999999998,1120000000.0
2024-01-21,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,1.01,0.0,0.63,1.93,0.51,0.51,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069999999999999,1120000000.0
2024-01-20,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,1.01,0.0,0.63,1.93,0.51,0.51,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069999999999999,1120000000.0
2024-01-19,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,1.01,0.0,0.63,1.93,0.51,0.51,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069999999999999,1120000000.0
2024-01-18,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,1.01,0.0,0.55,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,1120000000.0
2024-01-17,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,1.01,0.0,0.43,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,1120000000.0
2024-01-16,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.9,0.0,0.43,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,1120000000.0
2024-01-15,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.9,0.0,0.43,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,1120000000.0
2024-01-14,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.81,0.0,0.43,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,1120000000.0
2024-01-13,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.81,0.0,0.43,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,1120000000.0
2024-01-12,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.81,0.0,0.43,1.93,0.51,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,1120000000.0
2024-01-11,1.62,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.43,1.93,0.51,0.51,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379999999999999,1120000000.0
2024-01-10,1.62,0.43,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.43,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.709999999999999,1120000000.0
2024-01-09,1.62,0.43,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,1120000000.0
2024-01-08,1.51,0.43,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,1120000000.0
2024-01-07,1.51,0.43,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,1120000000.0
2024-01-06,1.51,0.43,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,1120000000.0
2024-01-05,1.51,0.43,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,1.13,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,1120000000.0
2024-01-04,1.41,0.43,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,1.05,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,1120000000.0
2024-01-03,1.41,0.43,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,1.05,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,1120000000.0
2024-01-02,1.41,0.52,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,0.97,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,1120000000.0
2024-01-01,1.41,0.52,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,0.83,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,1120000000.0
2023-12-31,1.41,0.52,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,0.83,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,2480000000.0
2023-12-30,1.41,0.52,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,0.83,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,2480000000.0
2023-12-29,1.41,0.52,0.7,0.0,0.55,0.49,0.0,0.0,0.63,0.0,0.83,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,2480000000.0
2023-12-28,1.41,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,0.83,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,2480000000.0
2023-12-27,1.41,0.52,0.7,0.0,0.55,0.57,0.0,0.0,0.63,0.0,0.83,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,2480000000.0
2023-12-26,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-25,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-24,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-23,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-22,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-21,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-20,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.5,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,2480000000.0
2023-12-19,1.41,0.52,0.6,0.0,0.55,0.67,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.48,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29,2480000000.0
2023-12-18,1.41,0.52,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.8,0.7,0.0,0.52,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.469999999999999,2480000000.0
2023-12-17,1.41,0.52,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.52,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,2480000000.0
2023-12-16,1.41,0.52,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.52,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,2480000000.0
2023-12-15,1.41,0.52,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.52,1.93,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,2480000000.0
2023-12-14,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.78,0.7,0.0,0.52,1.81,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,2480000000.0
2023-12-13,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.65,0.7,0.0,0.52,1.64,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,2480000000.0
2023-12-12,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.64,0.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,2480000000.0
2023-12-11,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.64,0.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,2480000000.0
2023-12-10,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.64,0.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,2480000000.0
2023-12-09,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.64,0.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,2480000000.0
2023-12-08,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.64,0.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,2480000000.0
2023-12-07,1.41,0.0,0.6,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.64,0.32,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159999999999998,2480000000.0
2023-12-06,1.41,0.0,0.5,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.5,0.32,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.870000000000001,2480000000.0
2023-12-05,1.31,0.0,0.5,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.3,0.32,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.570000000000001,2480000000.0
2023-12-04,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.3,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7700000000000005,2480000000.0
2023-12-03,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.3,0.64,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2480000000.0
2023-12-02,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.3,0.64,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2480000000.0
2023-12-01,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.3,0.64,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2480000000.0
2023-11-30,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.46,0.7,0.0,0.52,1.3,0.64,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2480000000.0
2023-11-29,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969999999999999,2480000000.0
2023-11-28,1.31,0.0,0.51,0.0,0.55,0.79,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.52,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969999999999999,2480000000.0
2023-11-27,1.31,0.0,0.51,0.0,0.48,0.88,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949999999999999,2480000000.0
2023-11-26,1.31,0.0,0.51,0.0,0.48,0.88,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949999999999999,2480000000.0
2023-11-25,1.31,0.0,0.51,0.0,0.48,0.88,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949999999999999,2480000000.0
2023-11-24,1.31,0.0,0.51,0.0,0.48,0.88,0.0,0.0,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949999999999999,2480000000.0
2023-11-23,1.31,0.0,0.51,0.0,0.48,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,2480000000.0
2023-11-22,1.24,0.0,0.51,0.0,0.48,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,2480000000.0
2023-11-21,1.24,0.0,0.51,0.0,0.48,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,2480000000.0
2023-11-20,1.24,0.0,0.51,0.0,0.48,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.48,1.3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529999999999999,2480000000.0
2023-11-19,1.24,0.0,0.51,0.0,0.55,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.52,1.3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639999999999999,2480000000.0
2023-11-18,1.24,0.0,0.51,0.0,0.55,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.52,1.3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639999999999999,2480000000.0
2023-11-17,1.24,0.0,0.51,0.0,0.55,0.88,0.0,0.16,0.63,0.0,0.51,0.7,0.0,0.52,1.3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639999999999999,2480000000.0
2023-11-16,1.24,0.0,0.51,0.0,0.55,0.88,0.0,0.16,0.63,0.0,0.54,0.7,0.0,0.52,1.3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,2480000000.0
2023-11-15,1.24,0.0,0.51,0.0,0.69,0.88,0.0,0.0,0.63,0.0,0.54,0.7,0.0,0.52,1.3,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,2480000000.0
2023-11-14,1.14,0.0,0.51,0.0,0.69,0.88,0.0,0.0,0.63,0.0,0.54,0.7,0.0,0.52,1.3,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.699999999999999,2480000000.0
2023-11-13,1.0,0.0,0.51,0.0,0.69,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.52,1.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369999999999999,2480000000.0
2023-11-12,1.0,0.0,0.51,0.0,0.69,0.88,0.0,0.0,0.63,0.0,0.54,0.6,0.0,0.52,1.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369999999999999,2480000000.0
