,549300DCU7KOL83B3B08,213800RUT3C1PCHUQP60,-096-,549300Y6MN6ECOGZD589,54930030NRYV5EVS2N02,2138005EXQDVICS9O155,549300MDXMDILOI3EJ96,549300A6QDHQKENHMS92,213800CWAHHW6YYZII58,213800S2TA8P2U4L5P50,549300X1IL2SQS14P736,Total,Market_capitalization
2024-09-24,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.73,3.38,56350000.0
2024-09-23,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.73,3.1199999999999997,56350000.0
2024-09-22,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.1999999999999997,56350000.0
2024-09-21,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.1999999999999997,56350000.0
2024-09-20,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.1999999999999997,56350000.0
2024-09-19,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.34,56350000.0
2024-09-18,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.56,56350000.0
2024-09-17,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.81,56350000.0
2024-09-16,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.73,3.81,56350000.0
2024-09-15,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,3.79,56350000.0
2024-09-14,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,3.79,56350000.0
2024-09-13,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.73,3.79,56350000.0
2024-09-12,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.19,56350000.0
2024-09-11,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.23,56350000.0
2024-09-10,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.23,56350000.0
2024-09-09,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.23,56350000.0
2024-09-08,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.41,56350000.0
2024-09-07,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.41,56350000.0
2024-09-06,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.41,56350000.0
2024-09-05,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.95,56350000.0
2024-09-04,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.95,56350000.0
2024-09-03,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.88,56350000.0
2024-09-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.73,56350000.0
2024-09-01,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.66,56350000.0
2024-08-31,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.66,56350000.0
2024-08-30,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.66,56350000.0
2024-08-29,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.66,56350000.0
2024-08-28,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.66,56350000.0
2024-08-27,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.62,56350000.0
2024-08-26,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.63,56350000.0
2024-08-25,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.59,56350000.0
2024-08-24,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.59,56350000.0
2024-08-23,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.59,56350000.0
2024-08-22,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.59,56350000.0
2024-08-21,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.59,56350000.0
2024-08-20,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.59,56350000.0
2024-08-19,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.6399999999999997,56350000.0
2024-08-18,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.61,56350000.0
2024-08-17,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.61,56350000.0
2024-08-16,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.61,56350000.0
2024-08-15,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.45,56350000.0
2024-08-14,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.39,56350000.0
2024-08-13,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.3,56350000.0
2024-08-12,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.05,56350000.0
2024-08-11,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.75,56350000.0
2024-08-10,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.75,56350000.0
2024-08-09,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.75,56350000.0
2024-08-08,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6800000000000002,56350000.0
2024-08-07,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6800000000000002,56350000.0
2024-08-06,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6800000000000002,56350000.0
2024-08-05,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.87,56350000.0
2024-08-04,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.9,56350000.0
2024-08-03,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.9,56350000.0
2024-08-02,0.42,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.32,56350000.0
2024-08-01,0.42,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.41,56350000.0
2024-07-31,0.42,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.6900000000000004,56350000.0
2024-07-30,0.42,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.6900000000000004,56350000.0
2024-07-29,0.42,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.71,56350000.0
2024-07-28,0.42,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.71,56350000.0
2024-07-27,0.42,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.71,56350000.0
