,549300DCU7KOL83B3B08,549300KKLDTNOIW0NU52,549300SHI4D0QGWI8X45,6BS8JLEICI3VGJ264L55,549300ARVD4LVNCUBN81,549300XXZKX7UGH6E231,54930030NRYV5EVS2N02,-077-,549300GHZ48Y72I6HZ24,213800R9V4YAT2TH3762,5493003FS3JD468P6Z37,549300X1IL2SQS14P736,549300DCQS14SYSPPR61,549300IL8TQT0JMDJJ80,549300RHSQCH106OWF77,549300RYJEP013YME360,549300GC5MDF1KXYMP06,549300LPS48DJ96NXT15,-066-,Total,Market_capitalization
2025-05-08,0.0,0.0,0.0,1.22,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.38,2210000000.0
2025-05-07,0.0,0.0,0.0,1.22,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.38,2210000000.0
2025-05-06,0.0,0.0,0.0,1.22,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.38,2210000000.0
2025-05-05,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.349999999999999,2210000000.0
2025-05-04,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.349999999999999,2210000000.0
2025-05-03,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.349999999999999,2210000000.0
2025-05-02,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.48,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.349999999999999,2210000000.0
2025-05-01,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.459999999999999,2210000000.0
2025-04-30,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.459999999999999,2210000000.0
2025-04-29,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.459999999999999,2210000000.0
2025-04-28,0.0,0.0,0.0,1.19,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.459999999999999,2210000000.0
2025-04-27,0.0,0.0,0.0,1.29,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.56,2210000000.0
2025-04-26,0.0,0.0,0.0,1.29,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.56,2210000000.0
2025-04-25,0.0,0.0,0.0,1.29,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.56,2210000000.0
2025-04-24,0.0,0.0,0.0,1.29,0.0,0.0,3.02,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.56,2210000000.0
2025-04-23,0.0,0.0,0.0,1.29,0.0,0.0,2.94,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.6,7.4799999999999995,2210000000.0
2025-04-22,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.59,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.779999999999999,2210000000.0
2025-04-21,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-20,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-19,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-18,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-17,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-16,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-15,0.0,0.0,0.0,1.29,0.0,0.0,2.84,0.69,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.86,2210000000.0
2025-04-14,0.0,0.0,0.0,1.29,0.0,0.0,2.62,0.71,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.49,0.5,0.0,6.66,2210000000.0
2025-04-13,0.0,0.0,0.0,1.29,0.0,0.0,2.62,0.71,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.779999999999999,2210000000.0
2025-04-12,0.0,0.0,0.0,1.29,0.0,0.0,2.62,0.71,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.779999999999999,2210000000.0
2025-04-11,0.0,0.0,0.0,1.29,0.0,0.0,2.62,0.71,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.779999999999999,2210000000.0
2025-04-10,0.0,0.0,0.0,1.29,0.0,0.0,2.62,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.669999999999999,2210000000.0
2025-04-09,0.0,0.0,0.0,1.31,0.0,0.0,2.62,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.6899999999999995,2210000000.0
2025-04-08,0.0,0.0,0.0,1.31,0.0,0.0,2.62,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.59,2210000000.0
2025-04-07,0.0,0.0,0.0,1.31,0.0,0.0,2.62,0.52,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.51,2210000000.0
2025-04-06,0.0,0.0,0.0,1.31,0.0,0.0,2.62,0.51,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.5,2210000000.0
2025-04-05,0.0,0.0,0.0,1.31,0.0,0.0,2.62,0.51,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.5,2210000000.0
2025-04-04,0.0,0.0,0.0,1.31,0.0,0.0,2.62,0.51,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.5,2210000000.0
2025-04-03,0.0,0.0,0.0,1.2,0.0,0.0,2.62,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.4399999999999995,2210000000.0
2025-04-02,0.0,0.0,0.0,1.2,0.0,0.0,2.51,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.329999999999999,2210000000.0
2025-04-01,0.0,0.0,0.0,1.2,0.0,0.0,2.51,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.329999999999999,2210000000.0
2025-03-31,0.0,0.0,0.0,1.2,0.0,0.0,2.51,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.309999999999999,2210000000.0
2025-03-30,0.0,0.0,0.0,1.13,0.0,0.0,2.51,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.239999999999998,2210000000.0
2025-03-29,0.0,0.0,0.0,1.13,0.0,0.0,2.51,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.239999999999998,2210000000.0
2025-03-28,0.0,0.0,0.0,1.13,0.0,0.0,2.51,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.059999999999999,2210000000.0
2025-03-27,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.0,2210000000.0
2025-03-26,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.0,2210000000.0
2025-03-25,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.0,2210000000.0
2025-03-24,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.48,0.0,6.0,2210000000.0
2025-03-23,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.02,2210000000.0
2025-03-22,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.02,2210000000.0
2025-03-21,0.0,0.0,0.0,1.13,0.0,0.0,2.45,0.33,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,6.02,2210000000.0
2025-03-20,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.51,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.459999999999999,2210000000.0
2025-03-19,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.6,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.549999999999999,2210000000.0
2025-03-18,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.6,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.549999999999999,2210000000.0
2025-03-17,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.6,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.549999999999999,2210000000.0
2025-03-16,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.52,2210000000.0
2025-03-15,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.52,2210000000.0
2025-03-14,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.52,2210000000.0
2025-03-13,2.12,0.0,0.0,1.19,0.0,0.0,2.45,0.6,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.469999999999999,2210000000.0
2025-03-12,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.59,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.54,2210000000.0
2025-03-11,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.59,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.54,2210000000.0
2025-03-10,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.59,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.54,2210000000.0
2025-03-09,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.64,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.59,2210000000.0
2025-03-08,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.64,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.59,2210000000.0
2025-03-07,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.64,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.59,2210000000.0
2025-03-06,2.12,0.0,0.0,1.27,0.0,0.0,2.45,0.79,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.74,2210000000.0
2025-03-05,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.79,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.66,2210000000.0
2025-03-04,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.89,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.76,2210000000.0
2025-03-03,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.9,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.770000000000001,2210000000.0
2025-03-02,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.9,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.770000000000001,2210000000.0
2025-03-01,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.9,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.770000000000001,2210000000.0
2025-02-28,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.9,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.770000000000001,2210000000.0
2025-02-27,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.88,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.75,2210000000.0
2025-02-26,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.88,0.0,0.0,0.0,0.42,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.75,2210000000.0
2025-02-25,2.12,0.0,0.0,1.32,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.97,2210000000.0
2025-02-24,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-23,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-22,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-21,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-20,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-19,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-18,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-17,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-16,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-15,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-14,2.12,0.0,0.0,1.22,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.87,2210000000.0
2025-02-13,2.12,0.0,0.0,1.17,0.0,0.0,2.45,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.82,2210000000.0
2025-02-12,2.12,0.0,0.0,1.03,0.0,0.0,2.57,0.97,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.8,2210000000.0
2025-02-11,2.12,0.0,0.0,0.91,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.51,0.5,0.0,8.76,2210000000.0
2025-02-10,2.12,0.0,0.0,0.91,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.5,0.0,9.179999999999998,2210000000.0
2025-02-09,2.12,0.0,0.0,0.91,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.5,0.0,9.179999999999998,2210000000.0
2025-02-08,2.12,0.0,0.0,0.91,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.5,0.0,9.179999999999998,2210000000.0
2025-02-07,2.12,0.0,0.0,0.91,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.5,0.0,9.11,2210000000.0
2025-02-06,2.12,0.0,0.0,0.82,0.0,0.0,2.57,0.99,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.5,0.0,9.01,2210000000.0
2025-02-05,2.12,0.0,0.0,0.82,0.0,0.0,2.57,0.99,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.5,0.0,9.01,2210000000.0
2025-02-04,2.12,0.0,0.0,0.82,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.5,0.0,9.02,2210000000.0
2025-02-03,2.12,0.0,0.0,0.82,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.5,0.0,9.02,2210000000.0
2025-02-02,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.0,0.0,8.4,2210000000.0
2025-02-01,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.0,0.0,8.4,2210000000.0
2025-01-31,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.5,0.51,0.0,0.0,8.4,2210000000.0
2025-01-30,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.47,2210000000.0
2025-01-29,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.47,2210000000.0
2025-01-28,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.47,2210000000.0
2025-01-27,2.12,0.0,0.0,0.7,0.0,0.0,2.57,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.47,2210000000.0
2025-01-26,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.95,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.420000000000002,2210000000.0
2025-01-25,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.95,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.420000000000002,2210000000.0
2025-01-24,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.95,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.420000000000002,2210000000.0
2025-01-23,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.95,0.0,0.0,0.0,0.47,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.370000000000001,2210000000.0
2025-01-22,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.82,0.0,0.0,0.0,0.47,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.24,2210000000.0
2025-01-21,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.82,0.0,0.0,0.0,0.57,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.340000000000002,2210000000.0
2025-01-20,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.7,0.0,0.0,0.0,0.57,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.22,2210000000.0
2025-01-19,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.15,2210000000.0
2025-01-18,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.15,2210000000.0
2025-01-17,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.15,2210000000.0
2025-01-16,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.51,0.0,0.0,8.05,2210000000.0
2025-01-15,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.12,2210000000.0
2025-01-14,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.12,2210000000.0
2025-01-13,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.12,2210000000.0
2025-01-12,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.12,2210000000.0
2025-01-11,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.12,2210000000.0
2025-01-10,2.12,0.0,0.0,0.7,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.12,2210000000.0
2025-01-09,2.12,0.0,0.0,0.64,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,8.059999999999999,2210000000.0
2025-01-08,2.12,0.0,0.0,0.51,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.55,0.5,0.58,0.0,0.0,7.929999999999999,2210000000.0
2025-01-07,2.12,0.0,0.0,0.51,0.0,0.0,2.57,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.49,0.5,0.58,0.0,0.0,7.869999999999999,2210000000.0
2025-01-06,2.12,0.0,0.0,0.51,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.49,0.5,0.58,0.0,0.0,7.77,2210000000.0
2025-01-05,2.12,0.0,0.0,0.51,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.49,0.5,0.58,0.0,0.0,7.77,2210000000.0
2025-01-04,2.12,0.0,0.0,0.51,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.49,0.5,0.58,0.0,0.0,7.77,2210000000.0
2025-01-03,2.12,0.0,0.0,0.51,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.49,0.5,0.58,0.0,0.0,7.77,2210000000.0
2025-01-02,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.87,2210000000.0
2025-01-01,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.87,2210000000.0
2024-12-31,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.87,2040000000.0
2024-12-30,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.87,2040000000.0
2024-12-29,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-28,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-27,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-26,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.890000000000001,2040000000.0
2024-12-25,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.890000000000001,2040000000.0
2024-12-24,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.890000000000001,2040000000.0
2024-12-23,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.5,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.890000000000001,2040000000.0
2024-12-22,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-21,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-20,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-19,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-18,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.49,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.880000000000001,2040000000.0
2024-12-17,2.12,0.0,0.0,0.52,0.0,0.0,2.57,0.52,0.0,0.0,0.0,0.52,0.0,0.0,0.58,0.5,0.58,0.0,0.0,7.91,2040000000.0
